255;-Flame of Love;-This drink was created by Pepe Ruiz, bartender at Chasen’s in Beverly Hills. Dean Martin had apparently grown tired of the same Martini over and over again, and asked Pepe for something different. This is the drink Pepe came up with.;-;-Coat a chilled martini glass with the sherry and pour out the excess. Flame several orange peels into the glass (about 8 times). Stir the vodka with ice, then strain into the glass. Squeeze an orange peel over the drink and then rub it around the rim to coat it well.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
256;-Apricot Lady;-;-;-Vigorously dry shake all ingredients to fully emulsify egg white. Remove strainer spring, if used, and add ice to mixing tin. Shake to chill and dilute. Strain into a chilled cocktail coupe.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
257;-Queen’s Park Swizzle;-The traditional version of this Trinidad swizzle is made with the dark, smoky caramel tones of Demerara rum; the 80-proof bottling from Lemon Hart is recommended, and the Demerara rums from El Dorado are also wonderful. In 1946, none other than Trader Vic himself, apostle of rum, dubbed it "the most delightful form of anesthesia given out today.";-Garnish: Mint sprig and a squeezed out lime shell.;-Gently muddle mint leaves in a Collins or chimney glass.Add rum, simple syrup, lime juice and bitters.Fill glass with crushed ice and swizzle or stir to combine ingredients.Top with more crushed ice and serve with straws.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
258;-Eye Opener;-For a variety of reasons, it can be a difficult task forcing one's eyes to open in the morning. Fortunately, early on, our imbibing forefathers and mothers created smooth and delicious concoctions that might help gently lift our eyelids to greet the day.;-;-Shake strenuously with cracked ice, then strain into a chilled Old-Fashioned glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
259;-Cornwall Negroni;-Phil Ward got his inspiration for this drink after attending Gary Regan's "Cocktails In The Country", which were held in "Cornwall-On-Hudson" NY.;-Garnish: orange twist;-Stir with ice, strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
260;-Journalist;-This drink also goes by the name "Periodista", which is Spanish for "Journalist";-;-Shake with ice and strain into a cocktail glass;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
261;-French Pearl;-This elegant modern classic provides a delightful tribute to the French Beaux-Arts movement from the late 1800's when Absinthe and afterwards Pastis were all the rage. The term "Pearl" refers to the opalescent louching effect that occurs when pastis and cold water mix.;-Garnish: lime wheel and mint sprig.;-Combine the lime juice, cane syrup, and mint sprig in a cocktail shaker.Muddle the ingredients.Next, add the Pernod and gin.Fill the shaker to the top with ice and shake well.Double strain into a chilled cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
262;-Bramble;-One of the early "new modern classic" cocktails to come out of London, from famed bartender Dick Bradsell.;-Garnish: Lemon slice, blackberries;-Fill a rocks glass with crushed ice and add gin, lemon juice, and simple syrup. Stir to combine and chill. Carefully drizzle crème de mure on top.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
263;-Penicillin;-This drink is quickly becoming a favorite of craft bartenders across the country. It was created by Sam Ross while he was bartending at Milk & Honey in New York sometime in 2005. He sees it as a "gateway" drink which can help to introduce newcomers to the complexities of a peaty scotch without overpowering them.;-Garnish: Candied ginger;-Crush the ginger in a shaker with a muddler and add the remaining ingredients except for the Laphroiag (or other heavily peated single-malt whisky).Fill the shaker with ice and shake to chill.Double-strain into an ice-filled rocks glass.Float the Laphroiag on top and garnish.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
264;-Harvard Fizz;-The original version of this drink was known as the "Harvard Cocktail" from 1895, which had a slightly different recipe. This "Fizz" version of it evolved from that one and is served as a traditional "Fizz" instead of in a cocktail glass.The original Harvard Cocktail recipe was:"One dash gum-syrup, three dashes Angostura bitters, half-jigger Italian vermouth, half-jigger brandy in half a mixing-glass of fine ice. Mix, strain into cocktail-glass, fill up with seltzer.";-Garnish: Orange slice;-Build in a highball glass (10 ounce) with ice and top with soda.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
265;-Shifting Sands;-This is a refreshing drink that was created by Sasha Petraske;-Garnish: Grapefruit wedge;-Shake all of the ingredients, except for the soda, with ice. Strain into an ice filled Collins glass and top with soda.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
266;-Red Hook;-A variation on the Manhattan;-Garnish: None;-Add all the ingredients to a mixing glass and fill with ice. Stir, and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
267;-Boulevardier;-Essentially a "Bourbon Negroni". It originally appeared in "Barflies and Cocktails" (1927) using equal parts of all three ingredients. Boosting up the bourbon helps to make a more balanced cocktail.;-Garnish: lemon twist;-Stir with ice, and strain into a cocktail glass.;-http://drinkboy.com/ImageHandler.ashx?imageid=245&width=160
